family,profile,canonical_key,type,canonical_value_type,repository_effective_default,source_kind,source_identifier,resolver,precedence,classification,defaulted,consumer,dynamic_read,snapshot_ready,represented_in_calculation_identity,schema
core.technical,,v4.climax_risk.vertical_move_3d_atr,real,STRUCTURE,"{""type"":""real"",""value"":""3""}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.climax_risk.vertical_move_5d_atr,real,STRUCTURE,"{""type"":""real"",""value"":""4.5""}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.data_confidence.low_confidence_on_missing_optional_data,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.data_confidence.minimum_data_quality_score,real,STRUCTURE,"{""type"":""real"",""value"":""7""}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.data_confidence.require_benchmark_data,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.data_confidence.require_htf_data,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.data_confidence.require_market_data,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.donchian_darvas.box_lookback,integer,STRUCTURE,"{""type"":""integer"",""value"":20}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.donchian_darvas.breakout_close_ratio_min,real,STRUCTURE,"{""type"":""real"",""value"":""0.65""}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.donchian_darvas.breakout_volume_percentile_min,integer,STRUCTURE,"{""type"":""integer"",""value"":70}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.donchian_darvas.donchian_long_len,integer,STRUCTURE,"{""type"":""integer"",""value"":55}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.donchian_darvas.donchian_short_len,integer,STRUCTURE,"{""type"":""integer"",""value"":20}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.donchian_darvas.enabled,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.donchian_darvas.max_box_width_pct,real,STRUCTURE,"{""type"":""real"",""value"":""15""}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.donchian_darvas.min_box_age,integer,STRUCTURE,"{""type"":""integer"",""value"":7}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.engine.base_engine_version,string,STRUCTURE,"{""type"":""string"",""value"":""3.2.0""}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,OBSERVABILITY,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,False,core.technical-v1
core.technical,,v4.engine.enabled,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,OBSERVABILITY,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,False,core.technical-v1
core.technical,,v4.engine.keep_v3_debug,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,OBSERVABILITY,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,False,core.technical-v1
core.technical,,v4.engine.version,string,STRUCTURE,"{""type"":""string"",""value"":""4.0.0""}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.market_regime_v4.allow_unknown_market_low_confidence,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.market_regime_v4.enabled,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.market_regime_v4.use_qqq,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.market_regime_v4.use_spy,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.regime_weights.bull_trend.execution,real,STRUCTURE,"{""type"":""real"",""value"":""0.06""}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.regime_weights.bull_trend.leadership,real,STRUCTURE,"{""type"":""real"",""value"":""0.14""}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.regime_weights.bull_trend.market,real,STRUCTURE,"{""type"":""real"",""value"":""0.08""}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.regime_weights.bull_trend.momentum,real,STRUCTURE,"{""type"":""real"",""value"":""0.2""}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.regime_weights.bull_trend.risk_control,real,STRUCTURE,"{""type"":""real"",""value"":""0.1""}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.regime_weights.bull_trend.setup,real,STRUCTURE,"{""type"":""real"",""value"":""0.2""}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,v4.regime_weights.bull_trend.trend,real,STRUCTURE,"{""type"":""real"",""value"":""0.22""}",PROFILE,config/technical_scoring_v4.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
